RA,Fase_2024,INDE_2024,Pedra_2024,Turma_2024,Idade_2024,Genero_2024,Ano_Ingresso_2024,Instituicao_Ensino_2024,IAA_2024,IEG_2024,IPS_2024,IPP_2024,IDA_2024,Mat_2024,Por_2024,Ing_2024,IPV_2024,IAN_2024,Fase_Ideal_2024,Defasagem_2024,Escola_2024,Fase_2023,INDE_2023,Pedra_2023,Turma_2023,Idade_2023,Genero_2023,Ano_Ingresso_2023,Instituicao_Ensino_2023,IAA_2023,IEG_2023,IPS_2023,IPP_2023,IDA_2023,Mat_2023,Por_2023,Ing_2023,IPV_2023,IAN_2023,Fase_Ideal_2023,Defasagem_2023,Fase_2022,Turma_2022,Idade_2022,Genero_2022,Ano_Ingresso_2022,Instituicao_Ensino_2022,Pedra_2022,INDE_2022,Cg_2022,Cf_2022,Ct_2022,Rec_Av1_2022,Rec_Av2_2022,IAA_2022,IEG_2022,IPS_2022,Rec_Psicologia_2022,IDA_2022,Mat_2022,Por_2022,Ing_2022,Indicado_2022,Atingiu_PV_2022,IPV_2022,IAN_2022,Fase_Ideal_2022,Defasagem_2022,Destaque_IEG_2022,Destaque_IDA_2022,Destaque_IPV_2022,IPP_2022
64,7A,8.743607059,Topázio,7A,18,Feminino,2021,Privada - Programa de Apadrinhamento,10.0,9.0,8.1,8.4,8.2,8.0,6.5,10.0,8.3,10.0,Fase 7 (3° EM),0,Colégio Arco Íris Evolução,FASE 6,7.452541667,Ametista,6A,17.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,7.5,9.2,6.89,7.34375,6.7,7.0,6.0,7.2,7.9625,5.0,Fase 7 (3° EM),-1.0,5.0,B,16.0,Menino,2019.0,Escola Pública,Ametista,7.368,372.0,23.0,9.0,Mantido na Fase atual,Mantido na Fase atual,7.1,8.1,8.1,Sem limitações,7.5,4.8,8.2,9.4,Sim,Não,8.25,5.0,Fase 6 (2º EM),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.78
48,7A,8.402390372,Topázio,7A,17,Feminino,2021,Privada - Programa de Apadrinhamento,7.9,8.3,9.4,8.6,7.5,6.5,6.0,10.0,8.2,10.0,Fase 7 (3° EM),0,Colégio Arco Íris Evolução,FASE 6,7.797058333,Ametista,6A,16.0,Feminino,2017.0,Privada - Programa de Apadrinhamento,6.7,8.4,6.26,7.65625,7.7,8.3,5.7,9.0,7.6275,10.0,Fase 6 (2° EM),0.0,5.0,A,15.0,Menina,2017.0,Rede Decisão,Ametista,8.006,140.0,10.0,1.0,Promovido de Fase,Mantido na Fase atual,6.7,8.4,7.5,Sem limitações,8.1,6.7,8.0,9.5,Não,Sim,8.5,10.0,Fase 5 (1º EM),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.8599999999999985
1230,7E,4.7612,Quartzo,7E,17,Feminino,2021,Privada - Programa de Apadrinhamento,7.9,0.0,7.2,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 7 (3° EM),0,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,16.0,Feminino,2021.0,Privada - Programa de Apadrinhamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 6 (2° EM),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,7E,8.352033333,Topázio,7E,15,Feminino,2021,Privada *Parcerias com Bolsa 100%,10.0,9.0,6.9,7.5,8.1,7.7,8.3,8.2,7.5,10.0,Fase 5 (1° EM),2,Colégio Poliedro - SP,FASE 5,8.699408333,Topázio,5L,14.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,10.0,9.6,7.52,8.59375,7.7,6.7,6.8,9.5,8.1725,10.0,Fase 4 (9° ano),1.0,5.0,L,13.0,Menina,2019.0,Rede Decisão,Topázio,9.442,1.0,1.0,1.0,Promovido de Fase,Mantido na Fase atual,10.0,9.7,9.4,Sem limitações,8.5,7.7,8.0,9.8,Não,Sim,9.75,10.0,Fase 3 (7º e 8º ano),2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.119999999999994
269,7E,8.4773,Topázio,7E,15,Masculino,2022,Privada *Parcerias com Bolsa 100%,9.2,9.6,7.5,7.5,8.2,8.1,8.6,7.9,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,8.116041667,Topázio,4L,14.0,Masculino,2022.0,Pública,9.6,9.0,2.52,8.59375,7.4,8.0,7.3,7.0,8.7975,10.0,Fase 4 (9° ano),0.0,3.0,K,13.0,Menino,2022.0,Escola Pública,Topázio,8.231,76.0,13.0,2.0,Promovido de Fase,Mantido na Fase atual,9.2,8.6,6.3,Requer avaliação,8.9,8.7,9.5,8.5,Não,Não,7.25,10.0,Fase 3 (7º e 8º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.309999999999999
270,7E,4.79255,Quartzo,7E,15,Feminino,2021,Privada - Programa de Apadrinhamento,9.2,0.0,6.3,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 5 (1° EM),2,Colégio Albert Einstein - SP,FASE 4,7.982633333,Ametista,4M,14.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,9.2,9.0,2.52,8.75,6.6,7.7,6.2,5.8,9.1275,10.0,Fase 4 (9° ano),0.0,3.0,K,13.0,Menina,2019.0,Rede Decisão,Topázio,8.226,79.0,14.0,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,8.3,8.4,6.9,Não atendido,7.9,8.0,7.2,8.5,Não,Não,8.125,10.0,Fase 3 (7º e 8º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.210000000000006
76,7E,8.152033333,Topázio,7E,16,Feminino,2021,Privada *Parcerias com Bolsa 100%,10.0,9.0,6.9,7.5,7.1,7.3,7.8,6.1,7.5,10.0,Fase 5 (1° EM),2,Colégio Poliedro - SP,FASE 7,0.0,,7E,15.0,Feminino,2017.0,Privada *Parcerias com Bolsa 100%,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 5 (1° EM),2.0,5.0,F,15.0,Menina,2017.0,Rede Decisão,Topázio,9.105,3.0,3.0,1.0,Promovido de Fase + Bolsa,Mantido na Fase atual,10.0,9.1,8.1,Sem limitações,8.7,9.3,8.3,8.4,Não,Sim,9.292,10.0,Fase 5 (1º EM),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.765999999999998
153,7E,4.78185,Quartzo,7E,16,Feminino,2021,Privada - Programa de Apadrinhamento,8.8,0.0,6.6,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 5 (1° EM),2,Colégio Albert Einstein - SP,FASE 5,7.289966667,Ametista,5M,15.0,Feminino,2018.0,Privada - Programa de Apadrinhamento,9.2,7.4,2.52,8.125,6.4,6.0,5.3,8.0,7.71,10.0,Fase 5 (1° EM),0.0,4.0,L,14.0,Menina,2018.0,Rede Decisão,Ametista,7.535,297.0,25.0,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,7.9,8.2,5.0,Requer avaliação,6.6,3.3,7.7,8.8,Não,Não,7.708,10.0,Fase 4 (9º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.434
1226,7E,7.785233333,Ametista,7E,17,Feminino,2021,Privada *Parcerias com Bolsa 100%,8.3,9.0,6.9,7.5,6.1,6.0,6.2,6.0,7.5,10.0,Fase 7 (3° EM),0,Colégio Poliedro - SP,FASE 7,0.0,,7E,16.0,Feminino,2023.0,Privada *Parcerias com Bolsa 100%,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 6 (2° EM),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,7E,8.27555,Topázio,7E,17,Feminino,2021,Privada - Programa de Apadrinhamento,9.2,9.9,6.3,7.5,7.5,6.8,7.2,8.5,7.5,10.0,Fase 6 (2° EM),1,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,16.0,Feminino,2016.0,Privada - Programa de Apadrinhamento,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 6 (2° EM),1.0,5.0,L,15.0,Menina,2016.0,Rede Decisão,Topázio,8.941,6.0,4.0,3.0,Promovido de Fase,Mantido na Fase atual,8.3,9.7,8.1,Sem limitações,8.5,8.8,8.3,8.4,Não,Sim,9.083,10.0,Fase 5 (1º EM),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.443999999999997
119,7E,8.0853,Topázio,7E,16,Feminino,2021,Privada - Programa de Apadrinhamento,7.1,10.0,6.6,7.5,7.4,6.1,7.5,8.55,7.5,10.0,Fase 6 (2° EM),1,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,15.0,Feminino,2016.0,Privada - Programa de Apadrinhamento,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 5 (1° EM),2.0,4.0,B,14.0,Menina,2016.0,Rede Decisão,Ametista,7.501,311.0,26.0,3.0,Promovido de Fase,Mantido na Fase atual,8.3,8.2,5.6,Requer avaliação,5.4,5.7,7.0,3.4,Não,Não,7.875,10.0,Fase 4 (9º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.160000000000002
241,7E,8.311616667,Topázio,7E,16,Masculino,2021,Privada *Parcerias com Bolsa 100%,10.0,9.9,7.2,7.5,6.8,6.2,7.2,7.1,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,7.016,Ametista,4F,15.0,Masculino,2016.0,Privada - Programa de Apadrinhamento,0.0,9.9,2.52,8.75,7.5,9.3,7.0,6.2,9.545,5.0,Fase 5 (1° EM),-1.0,3.0,F,14.0,Menino,2016.0,Rede Decisão,Topázio,8.468,38.0,9.0,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,10.0,10.0,7.5,Não atendido,7.7,8.2,7.5,7.3,Não,Sim,9.125,5.0,Fase 4 (9º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.529999999999998
242,7E,8.2887,Topázio,7E,15,Masculino,2021,Privada *Parcerias com Bolsa 100%,9.6,9.6,6.3,7.5,7.7,8.1,8.1,6.85,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,8.221841667,Topázio,4F,14.0,Masculino,2018.0,Privada - Programa de Apadrinhamento,7.1,9.7,2.52,8.59375,7.9,9.3,7.3,7.2,9.3775,10.0,Fase 4 (9° ano),0.0,3.0,F,13.0,Menino,2018.0,Rede Decisão,Topázio,8.673,19.0,3.0,1.0,Promovido de Fase + Bolsa,Mantido na Fase atual,9.6,9.7,5.6,Requer avaliação,8.2,8.7,7.2,8.7,Não,Sim,8.708,10.0,Fase 3 (7º e 8º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.313999999999998
52,7E,8.144466667,Topázio,7E,15,Masculino,2021,Privada *Parcerias com Bolsa 100%,8.8,9.4,6.9,7.5,7.2,6.8,8.9,6.0,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 5,7.9642,Ametista,5B,14.0,Masculino,2018.0,Privada - Programa de Apadrinhamento,10.0,9.8,2.52,8.125,6.4,7.7,4.8,6.7,8.2975,10.0,Fase 4 (9° ano),1.0,5.0,B,13.0,Menino,2018.0,Rede Decisão,Ametista,7.861,183.0,12.0,5.0,Promovido de Fase,Mantido na Fase atual,9.6,8.9,7.5,Não atendido,6.2,3.3,6.3,8.8,Não,Não,7.5,10.0,Fase 3 (7º e 8º ano),2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.309999999999993
1227,7E,4.8446,Quartzo,7E,17,Feminino,2021,Privada - Programa de Apadrinhamento,8.8,0.0,7.2,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 7 (3° EM),0,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,16.0,Feminino,2023.0,Privada - Programa de Apadrinhamento,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 6 (2° EM),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,7E,8.452633333,Topázio,7E,16,Masculino,2021,Privada - Programa de Apadrinhamento,9.2,10.0,6.9,7.5,8.0,8.4,7.6,8.1,7.5,10.0,Fase 5 (1° EM),2,Colégio Albert Einstein - SP,FASE 4,7.171166667,Ametista,4F,15.0,Masculino,2016.0,Privada - Programa de Apadrinhamento,0.0,10.0,2.52,8.75,8.1,9.3,7.8,7.3,9.5875,5.0,Fase 5 (1° EM),-1.0,3.0,F,14.0,Menino,2016.0,Rede Decisão,Topázio,8.656,20.0,4.0,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,10.0,9.9,7.5,Não atendido,8.4,8.3,8.2,8.8,Não,Sim,9.25,5.0,Fase 4 (9º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.960000000000003
246,7E,4.7404,Quartzo,7E,15,Masculino,2022,Privada *Parcerias com Bolsa 100%,8.3,0.0,6.6,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,8.256766667,Topázio,4F,14.0,Masculino,2022.0,Privada,8.8,9.9,4.39,8.125,6.8,7.7,7.0,5.8,8.9175,10.0,Fase 4 (9° ano),0.0,3.0,F,13.0,Menino,2022.0,Escola Pública,Topázio,8.639,23.0,5.0,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,8.3,9.4,7.5,Não atendido,7.6,8.0,6.7,8.0,Sim,Sim,9.167,10.0,Fase 3 (7º e 8º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.255999999999997
1228,7E,4.8761,Quartzo,7E,18,Feminino,2021,Privada - Programa de Apadrinhamento,8.8,0.0,7.5,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 7 (3° EM),0,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,17.0,Feminino,2023.0,Privada - Programa de Apadrinhamento,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 7 (3° EM),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,7E,4.8238,Quartzo,7E,17,Feminino,2021,Privada - Programa de Apadrinhamento,9.2,0.0,6.6,7.5,0.0,0.0,0.0,0.0,7.5,10.0,Fase 7 (3° EM),0,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,16.0,Feminino,2023.0,Privada - Programa de Apadrinhamento,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 6 (2° EM),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,7E,8.61745,Topázio,7E,16,Feminino,2021,Privada *Parcerias com Bolsa 100%,9.6,9.5,7.2,7.5,8.9,9.2,8.9,8.6,7.5,10.0,Fase 6 (2° EM),1,FIAP School - SP,FASE 7,0.0,,7E,15.0,Feminino,2017.0,Privada *Parcerias com Bolsa 100%,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 5 (1° EM),2.0,5.0,L,15.0,Menina,2017.0,Rede Decisão,Topázio,9.354,2.0,2.0,2.0,Promovido de Fase,Mantido na Fase atual,8.8,10.0,9.4,Sem limitações,8.5,8.4,8.2,8.9,Não,Sim,9.667,10.0,Fase 5 (1º EM),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.005999999999991
277,7E,8.068983333,Topázio,7E,16,Masculino,2021,Privada *Parcerias com Bolsa 100%,8.3,9.7,6.6,7.5,6.9,6.5,8.2,6.05,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,7.7284,Ametista,4M,15.0,Masculino,2021.0,Pública,8.3,9.9,7.52,8.125,5.5,5.7,6.0,4.8,8.7525,5.0,Fase 5 (1° EM),-1.0,3.0,K,14.0,Menino,2021.0,Escola Pública,Ametista,7.411,354.0,41.0,7.0,Promovido de Fase + Bolsa,Mantido na Fase atual,7.1,8.8,7.5,Não atendido,7.4,7.2,7.0,8.2,Sim,Não,7.208,5.0,Fase 4 (9º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.6939999999999875
172,7E,8.128766667,Topázio,7E,16,Feminino,2021,Privada - Programa de Apadrinhamento,8.8,9.8,6.6,7.5,6.9,6.7,7.7,6.4,7.5,10.0,Fase 6 (2° EM),1,Colégio Albert Einstein - SP,FASE 7,0.0,,7E,15.0,Feminino,2018.0,Privada - Programa de Apadrinhamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 5 (1° EM),2.0,4.0,P,14.0,Menina,2018.0,Rede Decisão,Topázio,8.673,18.0,1.0,1.0,Promovido de Fase + Bolsa,Mantido na Fase atual,9.2,8.9,9.4,Sem limitações,7.3,6.0,7.7,8.1,Não,Sim,8.917,10.0,Fase 4 (9º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.895999999999998
291,7E,7.931966667,Ametista,7E,15,Masculino,2022,Privada - Programa de Apadrinhamento,8.8,9.7,6.3,7.5,6.2,6.0,6.5,6.0,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,8.493058333,Topázio,4M,14.0,Masculino,2022.0,Privada - Programa de Apadrinhamento,8.8,8.6,7.52,8.90625,7.1,8.0,6.5,6.7,9.21,10.0,Fase 4 (9° ano),0.0,3.0,L,13.0,Menino,2022.0,Escola Pública,Topázio,8.122,107.0,18.0,1.0,Promovido de Fase + Bolsa,Mantido na Fase atual,8.3,8.2,6.9,Sem limitações,8.0,8.0,7.5,8.5,Sim,Não,7.792,10.0,Fase 3 (7º e 8º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.036000000000005
86,7E,7.611233333,Ametista,7E,18,Masculino,2021,Privada *Parcerias com Bolsa 100%,6.7,9.7,6.6,7.5,5.5,6.4,6.3,3.8,7.5,10.0,Fase 7 (3° EM),0,FIAP School - SP,FASE 7,0.0,,7E,17.0,Masculino,2016.0,Privada *Parcerias com Bolsa 100%,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 7 (3° EM),0.0,5.0,K,16.0,Menino,2016.0,Rede Decisão,Ametista,7.566,286.0,18.0,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,7.5,9.6,5.6,Sem limitações,6.7,6.2,7.2,6.9,Não,Sim,8.458,5.0,Fase 6 (2º EM),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.043999999999997
143,7E,7.449366667,Ametista,7E,15,Masculino,2021,Privada - Programa de Apadrinhamento,10.0,9.9,6.9,7.5,2.6,0.0,0.0,7.9,7.5,10.0,Fase 5 (1° EM),2,Colégio Arco Íris Evolução,FASE 5,7.794358333,Ametista,5A,14.0,Masculino,2019.0,Privada - Programa de Apadrinhamento,8.3,9.6,2.52,8.28125,6.5,9.2,5.0,5.2,8.3375,10.0,Fase 4 (9° ano),1.0,4.0,F,13.0,Menino,2019.0,Rede Decisão,Topázio,8.638,24.0,3.0,1.0,Promovido de Fase + Bolsa,Promovido de Fase,8.3,9.9,5.6,Sem limitações,7.9,9.7,7.7,6.4,Não,Sim,9.5,10.0,Fase 3 (7º e 8º ano),1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.879999999999991
166,7E,8.243183333,Topázio,7E,16,Masculino,2021,Privada *Parcerias com Bolsa 100%,8.3,9.2,6.6,7.5,8.3,8.2,7.8,8.8,7.5,10.0,Fase 6 (2° EM),1,FIAP School - SP,FASE 5,8.105583333,Topázio,5L,15.0,Masculino,2020.0,Privada - Programa de Apadrinhamento,7.5,8.9,6.26,8.4375,8.1,7.0,7.2,10.0,7.4625,10.0,Fase 5 (1° EM),0.0,4.0,L,14.0,Menino,2020.0,Escola Pública,Topázio,8.253,73.0,8.0,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,9.2,9.0,6.3,Sem limitações,8.1,7.0,7.2,10.0,Sim,Não,7.542,10.0,Fase 4 (9º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.746000000000004
191,7E,7.7887,Ametista,7E,15,Masculino,2021,Privada *Parcerias com Bolsa 100%,7.5,9.6,5.9,7.5,6.4,6.0,6.9,6.3,7.5,10.0,Fase 5 (1° EM),2,FIAP School - SP,FASE 4,7.263666667,Ametista,4A,14.0,Masculino,2019.0,Privada - Programa de Apadrinhamento,0.0,9.7,2.52,8.125,7.8,8.7,7.0,7.8,8.4625,10.0,Fase 4 (9° ano),0.0,3.0,A,13.0,Menino,2019.0,Rede Decisão,Topázio,8.74,13.0,2.0,1.0,Promovido de Fase + Bolsa,Promovido de Fase,10.0,9.4,8.8,Não atendido,7.2,8.0,7.2,6.3,Não,Sim,8.5,10.0,Fase 3 (7º e 8º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.399999999999999
1236,8A,0.0,#DIV/0!,8A,22,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8A,21.0,Feminino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,8A,0.0,#DIV/0!,8A,21,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8A,20.0,Feminino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,8B,0.0,#DIV/0!,8B,21,Masculino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Unicamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,8B,0.0,#DIV/0!,8B,21,Masculino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8B,20.0,Masculino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,8B,0.0,#DIV/0!,8B,21,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8B,20.0,Feminino,2021.0,Privada - Pagamento por *Empresa Parceira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,8B,0.0,#DIV/0!,8B,21,Masculino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Anhembi Morumbi,FASE 8,0.0,,8B,20.0,Masculino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,8B,0.0,#DIV/0!,8B,21,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8B,20.0,Feminino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,8B,0.0,#DIV/0!,8B,21,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,8B,0.0,#DIV/0!,8B,20,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8B,19.0,Feminino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,8B,0.0,#DIV/0!,8B,21,Masculino,2021,Privada - Pagamento por *Empresa Parceira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Cruzeiro do Sul,FASE 8,0.0,,8B,20.0,Masculino,2021.0,Privada - Pagamento por *Empresa Parceira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,8B,0.0,#DIV/0!,8B,21,Feminino,2021,Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0,Universidade Santo Amaro (UNISA),FASE 8,0.0,,8B,20.0,Feminino,2021.0,Privada *Parcerias com Bolsa 100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Fase 8 (Universitários),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
